,percent_time_idle,hourly_wage
26615,34.0425531915,54.8539398386
26617,10.3192177304,53.1534192536
26625,7.00525394046,55.4442756205
26628,6.95762019171,55.9275411956
26631,40.3790087464,54.1075982708
26632,13.7728550957,54.8159120099
26635,62.1047174702,25.0544001716
26645,10.4153783503,53.6143824741
26646,13.5400257769,52.3316221168
26648,10.5133885571,51.21629777
26651,43.9306358382,33.2086426151
26658,64.3564356436,27.3309320587
26660,11.1799220384,56.5354976177
26661,10.6083177561,51.1628282871
26665,14.2846758439,50.8139171793
26666,9.78765619723,55.3251493554
26668,38.5898273943,32.5462754198
26669,45.0261780105,31.1037732443
26675,9.29157998467,51.3161305912
26676,73.2127877715,17.7372959526
26677,18.2361511384,51.795272166
26679,17.8294573643,51.300515523
26681,8.31055149572,47.3075584336
26682,7.77989717174,51.204387446
26685,24.1568412394,44.1496209793
26692,6.33272754218,53.5424721282
26693,18.4554417166,51.4219001846
26697,40.740620432,34.1893806321
26698,52.7259148618,27.711714867
26699,14.3566411645,53.3757133329
26700,27.6894738862,38.8115890863
26701,41.196013289,36.6457303242
26705,50.297029703,29.6276655029
26706,29.7177401818,44.6211335684
26708,50.3105590062,26.1383079889
26710,20.2479621892,38.9655692053
26713,6.83938302392,56.169767153
26714,18.0618609736,48.4873131565
26716,17.3378076063,51.3385453704
26717,7.13527879886,59.2350297614
26721,36.0856269113,48.3913698197
26723,19.418680215,50.0724123671
26726,20.5128205128,50.3816294051
26728,29.4976570122,43.9545597681
26730,16.0441426146,47.6899607751
26733,9.07483794932,54.7160644545
26735,66.1290322581,20.6818259605
26737,5.0971528109,49.3957912486
26738,55.5688651446,24.802426127
26744,18.4391025868,48.5425246918
26746,16.8459498007,48.7577326624
26747,21.7132685737,47.8659663889
26748,25.4004576659,41.5460662272
26749,10.1358571211,51.9686540253
26751,10.7870085219,51.249488761
26753,68.2530949106,17.1514964663
26754,63.8807823657,20.8132792343
26755,35.093441366,39.5767169459
26756,19.416498994,47.283958926
26757,13.9750108134,50.5585113314
26759,29.497716895,43.6983353803
26765,55.3191489362,32.0832281731
26769,9.92217898833,52.2593801154
26773,9.46843853821,55.2851781418
26774,7.03898391013,51.9537297819
26776,5.37449971412,56.2857065121
26778,54.5042402261,27.552939835
26787,13.0972873036,48.1984382677
26789,30.4208159332,39.7020725102
26792,33.5976001714,39.2322241201
26793,5.46435192988,64.3865416693
26794,31.0344827586,35.6723492441
26798,7.89873935182,58.2073215979
26800,17.4026172802,46.4530021666
26801,41.7475728155,35.8600220001
26803,5.97197670592,58.9985711017
26807,27.6860068259,48.6905334118
26815,11.4972988757,55.1501925778
26817,11.3730619537,46.8457329429
26818,35.3082970389,38.1926545972
26821,21.8518984015,44.4467861703
26823,19.0235976992,47.0398358295
26824,16.9720347155,44.5187869518
26828,35.0364963504,42.1312761138
26829,22.2457176968,45.9697691043
26830,97.2162969283,3.74426268095
26831,13.5992790058,51.0702576802
26832,5.1606700183,57.0320509185
26833,13.9011346029,47.5766392108
26839,7.35077455622,49.7137690828
26840,39.3939393939,54.6272286079
26843,20.90587174,48.5305416928
26844,6.12244897959,69.6018655236
26848,45.749638876,28.6476416748
26849,29.7872340426,42.3057666911
26850,9.88318391741,51.7363909732
26855,59.5782073814,25.4802666505
26859,20.2332661702,50.3833441123
26860,16.2734797527,51.5014916215
26861,59.1068740592,21.1489177639
26862,42.6183844011,28.9728940544
26863,33.9669421488,39.9898238814
26865,5.08054522924,56.918072042
26867,19.3103448276,51.7952532699
26869,36.5688487585,36.7714701427
26871,8.40532640468,54.1012375267
26873,42.2562141491,31.7207542691
26874,5.61582856873,57.5005130927
26876,36.5853658537,39.1974499579
26880,14.0625,44.919294181
26881,17.0987090517,49.8370175747
26885,11.8883485411,56.2646645944
26887,10.8352402746,50.7547141409
26888,27.6104608533,40.1227830807
26889,38.8934818962,37.1627974179
26890,7.65191297824,49.9642786559
26891,20.0089963452,45.6493527091
26892,54.6080804319,28.6547294217
26895,46.3414634146,37.1568376787
26896,43.5856399811,44.3680786457
26898,53.8285310683,25.681086472
26906,30.2457033535,43.7157101086
26907,46.2645502646,30.0224630542
26913,28.0087527352,37.7362559421
26916,28.6211485311,44.8925912722
26917,16.8649169275,58.3077625647
26921,7.12524014746,57.8096241614
26923,40.9580729874,40.4788803642
26924,12.92546546,50.9157018072
26925,9.78453083766,47.8398109485
26927,20.9467856739,44.274085531
26929,32.8956296148,45.8085398331
26930,39.5074758135,36.4356048888
26932,20.5882352941,43.4365557809
26934,53.7018473435,24.9611815888
26935,21.3333333333,44.2589241379
26936,40.1041666667,32.8101724138
26940,12.8686327078,50.9654155496
26943,5.68961438372,55.8219206578
26945,5.27780295477,53.634798426
26946,15.4407584395,44.6858402977
26947,6.35761589404,53.5669586664
26948,29.7696184305,46.3967109777
26950,6.71550671551,57.4189238348
26951,14.2038946163,52.5721530987
26954,10.4730883716,50.3101631003
26955,6.72016048144,65.4047397365
26957,5.89796331625,47.5864803213
26958,58.4680812006,24.8577428613
26959,75.2773571495,14.9588911468
26960,22.591711283,44.8158772488
26961,12.2373300371,48.8400051149
26965,8.44594594595,48.4888350419
26970,6.780565937,60.050044001
26973,13.1025968719,47.6896740592
26979,23.9361702128,45.6334849596
26982,5.16093229745,61.1877308737
26983,65.9955257271,22.5582226336
26986,52.4967806553,35.6195400654
26987,58.5093167702,23.8884506318
26988,37.5148992353,31.9444664003
26992,47.9471560794,30.2710555963
26993,17.0999304049,49.7522588769
26996,15.7088593025,52.4284356076
26999,48.5935617959,31.0971952677
27000,21.3743834312,49.3221223393
27001,28.7234042553,33.3810418195
27007,24.5400880112,46.2305537153
27008,24.8254768974,43.4571513981
27011,10.1503261628,48.5019159456
27012,34.5968914235,40.2228134507
27013,26.3231812062,41.0280501608
27016,42.9378531073,35.3968439509
27021,38.4248210024,31.9780989219
27022,29.4144545808,42.800040682
27024,12.2452734716,66.6929449853
27029,10.4385949183,51.0582878512
27031,6.44110355349,69.0905986203
27032,21.5389522932,47.5409469009
27033,9.96032717833,60.2493054301
27035,66.4175212932,30.7373544238
27041,9.08424908425,55.0794240243
27044,15.3871681416,49.1480241074
27045,5.76923076923,54.5545321504
27046,5.45701785503,55.1530501156
27048,7.49319383668,57.2054470933
27051,35.32609774,33.396992688
27052,44.3248126537,32.6064209979
27054,13.1566624904,55.2911102063
27055,6.70978172999,50.6819647088
27058,20.6102731902,54.7310339486
27059,19.9006135975,44.8611136783
27063,12.7975133215,49.4473872058
27064,9.37161000132,52.9769911181
27066,14.9656889128,54.5505363572
27067,8.55716662705,58.9498946747
27069,16.7664670659,39.4156514557
27070,5.62805148691,59.0561917443
27071,18.3960604995,47.0904570098
27072,63.0071599045,21.0289260143
27075,8.33655062238,51.6377435059
27076,13.3168838635,54.8997353326
27077,7.97158642463,55.3006395776
27078,23.394141958,46.5463887324
27080,13.6793063285,63.7992815162
27081,5.82161096676,58.6505565871
27083,19.2191746973,51.90614029
27084,41.025182208,35.8247727844
27086,28.3807951575,41.5687876243
27087,9.57250774233,50.0804949234
27088,57.3336571151,8.08353569694
27090,33.5631021451,39.8300255312
27095,9.60845709126,52.9276426972
27099,25.6870362377,39.8763664354
27100,66.091954023,28.8996432818
27101,5.89212062778,55.9592501676
27102,21.3588906141,46.628711323
27105,57.0707070707,24.5234273772
27106,9.81765736067,49.1433768024
27112,33.1210191083,34.2385064792
27113,25.4319559808,46.2339360233
27116,8.08823529412,49.3240770791
27117,14.2464083587,51.2637449147
27118,9.67017035158,47.5032083089
27120,14.2857142857,48.265862069
27121,45.9709849231,34.2122730168
27126,14.1852390181,51.5271251002
27127,5.11441752467,56.1216014766
27128,23.4375,52.7973976293
27130,5.18697225573,61.8552056903
27133,10.0143981077,52.3660949389
27134,14.2263160603,49.4337389119
27137,8.7257066951,52.8071610564
27138,68.4568932288,17.4020229767
27141,68.9287479698,21.4478716436
27143,68.6116522047,17.2069087645
27145,8.72323990289,52.0639350376
27154,30.6739053464,45.7388133503
27156,65.1877133106,20.0378109921
27157,49.8753964658,28.2493945596
27160,50.5061867267,27.1594755828
27161,51.8166584029,27.2701967862
27162,14.8808290155,48.9283544756
27164,18.2003023208,51.707725532
27165,6.36350116496,56.4362661276
27166,32.0674486804,38.6967994742
27167,19.9596999888,44.8447407327
27169,5.10067114094,55.9581356168
27178,50.5126609986,27.5480320253
27182,9.14077336458,54.0509738464
27185,26.3157894737,43.6771252269
27187,9.9358974359,43.780331565
27188,27.2267206478,44.354026246
27189,19.8275862069,38.5961950059
27192,66.7648749641,54.0651197827
27194,13.2036495094,47.1439917844
27197,63.7908087372,20.7358841522
27198,12.267377772,51.0930880202
27200,6.51686731739,54.6623545568
27201,18.0484853543,49.5637584279
27202,11.3255821485,53.5855971357
27204,12.0411160059,49.0156676287
27206,9.55610916881,52.3061527833
27207,45.8401305057,28.898628565
27209,30.8451320697,38.1249183013
27212,14.447592068,52.4285357038
27213,30.5553660367,37.324663042
27219,70.206022187,17.5147144653
27221,63.6282217136,18.5920918534
27222,14.6044759164,50.1566622967
27223,12.0342792013,55.1594691789
27226,6.11970711391,56.2839509509
27227,6.46902579042,61.3744057626
27230,35.5354711372,37.8568972625
27233,13.2075471698,50.0192664281
27234,13.8361431529,50.1121898235
27235,44.8971695946,32.0767376773
27239,7.97441533496,54.0865541209
27244,8.32356653444,53.1821318875
27249,41.935483871,31.0640088988
27258,20.7192480588,45.8157744177
27263,10.8871502453,52.7141637211
27266,50.4572745043,33.3667921694
27267,29.2049463583,43.8201321249
27274,42.9891869182,37.503006938
27275,83.7209302326,30.4723977546
27276,9.24007913418,44.3868482709
27279,19.935801903,51.5763716216
27283,15.802517446,46.7962137108
27287,11.4437124033,53.8554509626
27293,6.76258992806,57.4639245845
27295,23.8329238329,43.9654359061
27296,19.6287519747,79.4633436836
27298,12.3920484879,48.9649931182
27300,14.9179843357,46.9949297555
27301,20.0266207329,53.6986943421
27303,30.3284820205,46.0384524325
27304,11.2618724559,47.9856604127
27315,29.0404271803,43.437252226
27316,31.1888059886,40.6986897697
27317,18.4931506849,66.4906962683
27319,50.3703703704,25.6664367816
27321,48.5013623978,25.7175683548
27328,5.56314810096,53.9466548026
27330,6.28803245436,63.1418311534
27334,77.0988020988,16.2491218008
27335,36.6515837104,52.7711468248
27336,60.479966735,23.3569117606
27337,19.1428571429,46.6237477833
27338,68.1839392525,16.8359008041
27343,5.65938404843,57.0457198355
27344,29.6099723442,42.5076614328
27349,9.36973309592,61.0091848733
27352,76.125627713,14.4823712069
27354,37.5027742842,41.8157339544
27355,22.1004424435,45.1707510834
27356,49.3238400153,26.431682054
27358,50.6306992304,32.0201620584
27365,8.24742268041,53.1744843994
27367,8.49377123443,52.9739618073
27369,63.4100286733,23.7266314741
27370,16.4592240959,47.0914326242
27373,38.4752048163,39.6630108636
27375,45.4022988506,30.9497978597
27377,33.5652173913,37.2305847076
27378,16.5647451963,49.5098297468
27381,69.9299922214,22.5128462549
27382,7.63888888889,52.2598850575
27385,11.0375465258,52.8398838607
27387,27.734375,45.6604525862
27390,6.92033258199,53.2436019455
27402,27.8731221804,44.1963597523
27403,24.5200126491,41.4999704024
27407,41.3258110014,33.4414191917
27412,6.87679083095,58.9565320492
27417,10.5321295492,51.8658485241
27418,16.3551401869,45.8005625892
27421,37.7394034537,33.6050928382
27422,68.4523809524,19.2120689655
27423,61.377245509,23.5172645055
27424,11.0460415084,51.5340471932
27426,13.5734072022,52.9287716114
27427,7.67356543329,50.1105204008
27430,18.2897862233,49.0645982472
27432,14.6972053854,50.8093229039
27437,12.5675189053,53.4589403866
27438,20.7682734376,56.4410533343
27439,44.0668083586,31.9498327651
27440,60.1557243103,22.7949364739
27443,5.64492961793,55.0469817899
27444,8.0817916261,73.79807004
27446,33.1349063105,39.0353237518
27447,35.1080160768,38.3836038467
27452,8.61485569529,54.9573546892
27454,35.0885807818,42.6079603179
27457,22.6158038147,44.2329268064
27459,8.86918437679,52.7534868981
27465,5.50507582404,54.1369240809
27470,11.0939577169,56.0466868071
27472,9.08908048604,53.2939472864
27474,44.8098663926,31.7165013999
27479,46.7768595041,28.163661442
27480,11.5999284658,39.0854559551
27481,10.2196609662,51.745305284
27482,25.9199353013,38.8448694173
27483,48.7824942415,29.4954556286
27484,50.6350197793,30.9105515949
27487,26.5646089366,42.0882437236
27492,18.0330543035,51.6808028954
27498,16.265060241,54.9449605318
27501,5.88439133122,55.3461897931
27502,11.1272597267,46.520136338
27503,40.00594884,35.0004718045
27504,22.0684632192,43.8699922144
27505,37.2966140919,35.1038043125
27507,25.3022452504,51.672443571
27508,5.34119914846,53.5114986964
27510,12.4304267161,47.8163380462
27512,46.0788584303,31.3937042744
27513,10.2739726027,54.2095890411
27517,12.6698026113,49.6755282622
27518,9.90884755421,53.5643114326
27520,28.6025046066,43.709325147
27521,8.44337944457,53.3151799046
27523,37.2549019608,55.7687626775
27527,47.8385854532,26.3276462436
27528,32.4318835973,35.7073833693
27529,7.65502589298,56.9099309063
27532,14.6218531286,61.5619684673
27536,12.1451751878,52.6341488745
27539,18.6921450278,49.1511244672
27540,17.9757696607,46.7905749835
27541,8.49056603774,55.8864281067
27544,6.1170212766,55.286307777
27545,42.2261484099,38.0918630437
27546,7.86172434368,51.5231205251
27550,54.2807057227,33.6885242066
27551,29.1684721196,36.6669965555
27553,13.1091954469,51.8765342846
27557,43.7135390545,32.8825758438
27558,29.2203837174,46.6332772097
27559,18.397694631,48.3809668192
27560,29.155068185,47.13579895
27562,7.26992667158,50.7803962817
27565,25.5034957738,36.9686981616
27566,8.13981937515,55.1116318191
27568,45.4093545229,32.4621778245
27571,9.39401399782,52.3249150756
27573,23.4508765748,53.3001659268
27574,10.1123939607,54.4387768141
27575,7.15789473684,57.5382446461
27582,11.8290891283,51.7140058766
27584,71.2025966556,16.158281515
27587,70.197044335,17.5503618142
27592,6.83608922428,56.4182627363
27595,10.6245513281,57.5892526673
27600,5.74084199016,56.674180351
27605,21.906231454,46.3327747877
27608,48.7536071032,27.8403628153
27613,23.9436619718,45.2967071394
27615,25.5707762557,42.8350978261
27617,15.3949129853,46.6353912201
27618,16.7692549965,46.9358128615
27621,8.34570425789,51.9984853174
27623,5.99577966965,57.1239979225
27629,36.0791419756,37.0813964681
27630,57.9320113314,24.9564071505
27631,10.7829348336,52.8839558521
27632,11.970074813,48.9694109554
27634,16.3470993117,48.6764043098
27636,14.8272747954,50.5907874978
27639,19.4537152498,50.619647559
27641,11.9734045452,48.6062681232
27642,14.4661595692,52.2424705975
27646,48.595505618,27.7788027896
27649,11.2357365145,54.2049649449
27650,5.30791364594,51.6769011691
27651,22.6351351351,43.5085135135
27654,19.8471476663,47.3266741754
27656,10.6886070642,52.1003552725
27657,47.2132919087,33.4208890152
27659,5.74054143555,54.9771635583
27663,6.21298010998,60.1002968172
27665,46.1904761905,32.5053990148
27667,37.7602982632,36.2515043288
27671,52.3002421308,31.6893378976
27673,16.0906809592,50.051098111
27676,22.1088435374,43.1017780905
27677,14.5593869732,49.6602457392
27679,15.6700482959,49.5688598117
27681,49.5726495726,29.2176127321
27684,11.2578786242,51.487453194
27687,25.9479350768,43.4123242674
27688,61.7117611547,23.437379
27689,44.6854225733,32.2492498389
27695,25.7420362698,47.9965149531
27701,32.3936915027,40.905685119
27703,22.4158060171,39.0189988077
27706,13.6434250969,51.4903874069
27714,51.2434554974,26.775928868
27717,6.73940949936,56.8632809526
27718,25.0722853905,45.877812764
27719,52.1340388007,27.7931472359
27720,31.5149114889,38.0229152467
27724,10.5394605395,44.0174997416
27726,8.68528920601,51.6760180711
27727,61.2704336186,25.5933711642
27731,14.2914711042,49.1415357604
27732,8.80028735632,50.1648335315
27736,6.3886934834,54.4042974995
27737,20.5058072056,49.548282551
27738,22.7353661251,43.7704321665
27740,22.5051576386,45.1604996936
27742,33.904109589,39.2566013226
27743,54.3647363872,25.707935505
27746,9.24759871932,50.7542965444
27754,44.0476190476,33.515862069
27760,24.6418071527,44.7286460599
27763,17.2623713226,44.0856582212
27764,14.5558610122,49.7553711765
27766,8.34565083167,54.3965436594
27770,44.9873740661,32.5673258963
27771,20.5182902742,38.4151825486
27773,23.7460223731,51.6585728394
27774,8.73354241036,54.4630436505
27775,15.0476929625,65.554232022
27776,26.4598954783,42.6033425005
27780,18.0287674662,50.0471206749
27781,22.2222222222,43.7894252874
27782,26.1146496815,48.6275949923
27784,55.8565393922,26.7273298101
27788,51.3995084653,28.1785815175
27797,67.2654816876,20.7327384445
27799,7.79282904828,53.7907815216
27800,23.2424677188,48.4160906347
27801,12.7427307591,50.2218950789
27803,57.4390243902,26.3480639193
27804,39.5189003436,56.2114752933
27807,13.9622487834,52.8018317408
27810,29.7297297297,39.2347437092
27815,20.5668132183,49.1682668797
27817,38.8393877085,35.08420978
27819,65.3254627956,21.8292187481
27821,48.6215697977,28.7516242133
27822,18.0704111798,42.7998628474
27824,48.4581497797,38.6043445238
27827,10.9781557106,51.9503872485
27829,32.7480916031,38.3951197684
27830,25.0431778929,45.4408433089
27831,13.7697495987,52.3473555604
27835,75.7245214416,21.3815671567
27836,12.0940649496,53.3855149245
27838,5.79859807235,53.433229311
27839,11.9134981116,48.2328159738
27842,14.230245429,54.6855325488
27845,11.9126023496,53.8037465781
27846,16.6977895955,53.2605570071
27847,72.1396623864,14.5608187105
27848,17.0731707317,48.0242893188
27851,11.5317429451,55.6160401438
27860,25.8496395469,52.3958421819
27861,51.2941176471,34.9782523327
27875,25.1533180778,36.0205665588
27876,7.93650793651,54.3645003114
27878,22.4176352705,41.5094951282
27886,19.7258780469,53.080429336
27887,40.8108108108,34.9706057782
27888,70.4467353952,22.3817987913
27890,15.2358658592,49.1718803465
27893,5.38847809293,53.7185969426
27896,53.4355828221,27.7355797999
27900,40.9978209551,40.9760555531
27901,9.63302752294,59.8347902562
27902,5.64399421129,58.6366774789
27903,16.7125227975,50.6349982376
27911,23.1827304759,44.2039442702
27912,23.3840304183,40.7974983611
27913,6.96311864797,56.1227075116
27914,7.49625187406,55.8253952334
27916,21.8383025425,40.4179433971
27917,58.9941972921,25.2119655839
27918,17.1064825228,50.6357442359
27919,64.7887323944,24.3865760078
27921,24.358974359,56.7146525199
27923,13.7651821862,45.0590869747
27927,11.7647058824,49.7107689471
27930,33.9943186519,44.5812283466
27934,9.74122345449,54.9947437032
27935,5.52650943031,53.3687976507
27938,49.5652173913,29.5535352324
27942,10.9876729326,74.6862554019
27943,69.3121693122,15.8833935413
27944,14.3121173617,50.6688388508
27946,11.1764363467,56.9092817815
27951,52.4554434563,28.2612456559
27952,7.09863686637,52.6727909692
27953,26.7686424474,50.6374919233
27954,34.6325878594,41.0067131744
27957,14.3583615144,43.0701079575
27958,34.150313602,41.6239839379
27962,9.71020441671,56.6788865644
27964,10.0,48.8295172414
27968,27.6844373356,42.1852849435
27969,6.21175721055,59.2341798599
27970,13.8334473032,47.2842005359
27971,20.5279969936,44.7507465904
27972,47.7911646586,38.6703448276
27978,15.2244498273,50.6167361758
27981,25.8620689655,42.3954102259
27990,31.43183312,38.8947838669
27992,28.901538253,31.2780982958
27995,21.9771458942,44.60022176
28000,30.0822561692,41.5229125978
28002,19.4244338542,50.2532187857
28003,30.091002378,42.4977617555
28005,6.65135645604,54.0485713102
28006,85.4149203688,31.6723415325
28007,10.4395604396,55.4436150057
28008,53.2986055967,23.0854046026
28009,12.46243426,49.3239708283
28010,5.46383299353,52.1695129742
28011,7.18930870781,56.8820069383
28015,20.0243473804,49.7746380718
28016,69.5674695675,18.6466682743
28017,32.6449853189,40.5504443909
28019,60.7246883374,23.0027118562
28021,32.0766008378,40.7784287748
28026,19.8976898519,48.9207393237
28028,18.0916839641,51.3591290298
28029,12.7578021636,58.9199401
28030,5.90151765094,57.91724593
28031,29.8913043478,40.6071364318
28035,58.3333333333,25.2904827586
28042,28.9900564128,39.3783763122
28046,10.3562247521,49.1062849038
28048,46.174875633,31.2245312382
28049,8.93317261437,61.6634137729
28050,28.3042346996,38.7756546705
28052,50.7434944238,29.9702422766
28053,14.9862797079,54.7052727299
28055,5.78694451932,51.8736099061
28059,8.00047617158,55.2564870852
28061,26.600284495,48.5550772551
28062,9.85915492958,54.0395143273
28063,11.8724666561,46.4071725012
28065,66.1538461538,22.5923607427
28067,13.4120992481,51.961834032
28068,7.82346306523,49.2952453302
28071,15.2649277631,51.1373776317
28073,30.5951383068,43.9659161199
28074,12.8460914144,62.8632227955
28075,36.3664122137,39.8079614936
28077,63.963963964,21.0212115564
28080,20.871559633,51.9278361278
28084,15.3448081152,50.3271762842
28086,8.93487153958,54.3205528467
28090,13.734609932,54.8426404007
28093,20.8674876656,47.3133053535
28095,65.4871742877,18.408813154
28096,6.36734693878,53.9925584799
28097,51.6949152542,28.8315604909
28098,41.0122458151,35.3429099404
28103,18.5648507253,50.6448872836
28105,10.137751085,54.2452136698
28106,22.8192525392,45.957452678
28114,62.1164021164,24.0750257252
28116,15.147958756,46.905347759
28119,6.94183864916,54.7029565892
28129,13.3333333333,48.7835586207
28132,12.3287671233,54.1405762872
28133,33.0040674027,36.4788289154
28135,19.0384615385,53.5658992042
28138,14.4526289053,47.1325663686
28141,14.4404028511,51.1387539341
28143,32.4786324786,42.2915649867
28145,37.0037296952,34.8359746367
28149,5.25378450579,53.6906095127
28150,49.3070751276,28.5116909379
28153,19.4827586207,50.1592223543
28154,6.30500880141,62.7497475458
28157,5.54846938776,61.2073627727
28159,10.9048723898,59.4405728458
28160,6.67857437691,56.1356443815
28161,13.8842285183,55.2761839265
28170,7.95947901592,51.5115195369
28171,7.41097208855,55.688001062
28173,23.6484958154,40.2430406602
28174,5.59559912547,60.7419617647
28175,15.1218023564,50.8171701884
28178,75.0,16.2513420071
28181,27.1762174351,46.7693186383
28182,12.4185709854,53.8535351527
28183,14.173045921,45.8586663267
28187,47.478257222,31.0136102703
28188,5.95529920692,56.4568283818
28189,72.2707242039,17.937605904
28190,7.82961214982,53.9492617097
28193,40.2106099742,34.6027884925
28194,20.3973336819,45.6719446185
28197,50.0101303438,27.8504248922
28203,16.2601626016,52.7567703953
28204,56.4842578711,23.4214961485
28211,9.32074115098,50.2865425072
28213,37.4713761072,33.483478222
28214,42.1959194111,35.8499492651
28215,19.2449434967,47.1929024043
28216,22.7848101266,49.0204452204
28217,10.5130355351,51.6366315861
28220,30.8531574394,38.4326631667
28221,26.5343327969,44.1148095416
28230,28.6629124398,65.6172777625
28232,12.5698146334,51.4794240136
28233,64.1428825728,19.7295928076
28241,33.3333333333,43.4852664577
28242,9.83269859946,57.2660981643
28244,16.6097838453,46.7801153348
28246,8.56672158155,56.2065943305
28248,10.8713245212,59.5641051878
28253,12.8932582168,49.0246146202
28255,44.8888888889,30.6542222222
28258,16.7101827676,48.7137850005
28261,8.48275862069,54.864505113
28262,6.97987496007,56.8805668813
28264,34.8971049878,43.831038091
28268,6.90577046397,51.5084119444
28270,15.3280938795,50.6118587501
28271,11.6513761468,48.3939841822
28272,7.43639921722,55.0529865811
28277,46.0093896714,26.0414958718
28278,41.0882487426,35.3141592167
28280,6.25550660793,51.6505374449
28282,13.7442727388,48.4840806714
28283,21.7141653642,48.0557301742
28284,12.6865671642,51.6344004117
28286,52.8436018957,27.9839647001
28287,68.275328693,19.2535082807
28294,5.98690364827,59.6421638012
28296,34.7795121372,36.6568280938
28299,8.20795001863,60.5041580319
28300,16.1301681995,45.3431561624
28302,11.5849553343,55.2022045792
28305,9.26785942781,53.8913745217
28321,25.5119440817,43.3305550773
28325,44.2786069652,31.2746680391
28328,28.0397022333,40.4802909215
28330,30.5249553819,44.6626869346
28334,9.55347871236,57.0286389516
28336,26.104787043,44.8283847317
28337,50.0126662998,29.747515613
28340,10.3940900656,54.045035236
28341,18.6263708324,50.9027378949
28344,64.4295302013,23.2054964129
28345,6.60325287018,53.4764701105
28346,16.9742582897,46.6789330204
28348,18.1251986018,45.2732888465
28349,6.64961636829,51.5230196666
28350,42.4348633436,33.7723893812
28353,22.1340086236,50.3647747682
28361,23.871468488,48.833341541
28362,12.2203098107,51.3276372485
28363,37.53676531,38.0283606369
28365,93.5064935065,14.4155844156
28369,6.75910704501,54.0728892219
28370,55.9068369647,25.7123510972
28371,8.6387434555,81.1147734248
28376,15.0574844894,54.2928179409
28377,58.6138488487,25.316639825
28379,40.2777777778,35.2083218391
28382,57.3131838477,24.269906556
28383,20.4745116172,46.2270297634
28386,15.2772903524,49.6245807609
28387,31.9763624425,40.5603532049
28391,20.2356034527,45.4791396877
28400,63.8376383764,22.8148721211
28402,15.7523510972,48.4520592368
28405,31.0629048385,40.051214909
28409,21.8191801203,47.7864578546
28411,38.0341373792,34.6652579003
28414,47.8873239437,29.7155512385
28415,34.7284703335,38.2641655158
28417,55.5950014201,23.0239547934
28423,8.26693732555,55.8537217055
28431,41.1555174079,35.8195301791
28433,28.4722222222,42.5729885057
28438,21.7486624744,49.3868241945
28443,5.15903597576,58.4277108652
28444,25.3201195113,42.6341567519
28445,28.2660332542,41.8330674093
28447,5.06756756757,61.8184669152
28448,15.985253139,47.1588318547
28449,8.35132446671,53.4498791204
28454,70.39445629,15.7963532093
28458,41.2751941024,28.6576273937
28459,25.7211886929,42.870445135
28460,33.2798123159,41.4016554891
28461,45.740934615,29.7929853004
28462,8.23131647531,54.1392299976
28465,53.677403759,26.9118310851
28467,28.9473684211,33.087876588
28469,19.2378080026,48.9129183501
28471,11.8829981718,50.7521364181
28473,32.2580645161,42.8585539488
28474,30.9573803403,46.2149734097
28476,12.7103213407,50.7264580206
28477,31.7470473292,39.0653776503
28479,7.00624497977,52.6035863906
28492,13.0244006849,49.5093440009
28494,15.8678381649,48.9748466536
28498,49.620675703,35.7857785653
28499,19.5102685624,46.4134237621
28501,30.8794788274,45.9723184566
28505,32.4210816639,41.5388338476
28511,32.1976845997,42.7763803671
28515,38.6934673367,35.1149402183
28516,5.76803804011,49.9231366966
28517,27.7419354839,45.2068765295
28519,10.1947711562,54.9105569909
28520,16.8254076318,51.4938691188
28523,9.11919015269,53.7852197531
28524,8.24845576319,50.206078034
28526,38.0174125554,43.591621327
28528,28.6963647599,46.1282780115
28533,5.15995187708,56.2207604741
28537,15.8196529081,49.9614705312
28538,5.50470197018,57.7554864539
28540,26.662197682,45.6369185175
28541,64.0079266782,43.5983360809
28543,35.2114482087,39.7556873603
28545,19.3536026975,46.5431029528
28548,31.4102335214,44.6336720949
28551,8.22671194503,51.6193873701
28552,7.47036137695,49.8980127783
28554,6.47774196227,56.882534131
28555,29.012345679,39.3534780758
28556,67.1346522017,28.8638514183
28560,5.34361620375,55.264214816
28564,39.1957753681,42.1865305672
28566,8.64258318648,53.9680872739
28568,8.49966665306,58.9255837325
28570,7.85943232284,59.9929977162
28572,51.1678832117,29.3617920967
28576,15.9341907922,49.7796319311
28577,37.8238341969,37.0793353582
28581,27.8890588957,42.2169334119
28582,31.5822066261,50.9126353739
28584,35.80289498,38.9943582936
28587,30.8050838314,45.9502673841
28593,14.900267091,45.5226733397
28594,8.49928349064,41.6648320846
28598,31.2242521942,47.431840501
28601,9.72947472874,53.3860551058
28602,12.5,55.6619827586
28607,7.73015435502,60.4206991598
28608,7.54098360656,50.5230842284
28609,12.2749451346,52.43731012
28611,15.0395778364,46.9424147029
28615,8.15569972196,55.6458342654
28616,18.7167654431,63.0978019857
28617,17.3669467787,44.2006490872
28622,5.66109315723,55.512600718
28623,51.551348889,26.203238311
28624,23.73766396,42.5283060156
28625,40.3195412382,34.7733522001
28630,7.1022191488,54.8528971197
28631,43.9322593969,41.2219971798
28637,58.6111111111,24.976394636
28640,26.7341181049,43.666590787
28642,8.42527582748,52.6690305399
28646,41.3680409326,33.9103789315
28651,13.8933926283,52.7739651738
28657,41.4928986718,34.1028915049
28660,51.968503937,115.520510453
